sample_id,latitude,longitude,spatial_block_id,landslide_label
sample_604,27.206653,88.679953,block_54_177,1
sample_605,27.207264,88.672817,block_54_177,1
sample_606,27.203869,88.658333,block_54_177,1
sample_607,27.220861,88.657111,block_54_177,1
sample_608,27.2064444,88.6433611,block_54_177,1
sample_609,27.19375,88.6505556,block_54_177,1
sample_610,27.1956389,88.6340278,block_54_177,1
sample_611,27.199722,88.641633,block_54_177,1
sample_612,27.195703,88.625444,block_54_177,1
sample_613,27.214222,88.608361,block_54_177,1
sample_614,27.203194,88.600278,block_54_177,1
sample_615,27.205,88.591722,block_54_177,1
sample_616,27.2115,88.58775,block_54_177,1
sample_617,27.1913333,88.5865278,block_54_177,1
sample_618,27.19,88.564472,block_54_177,1
sample_619,27.189261,88.595686,block_54_177,1
sample_620,27.192989,88.603083,block_54_177,1
sample_621,27.165586,88.488511,block_54_176,1
sample_622,27.158111,88.491722,block_54_176,1
sample_623,27.153528,88.494389,block_54_176,1
sample_624,27.15425,88.500333,block_54_177,1
sample_625,27.160722,88.505889,block_54_177,1
sample_626,27.165528,88.496556,block_54_176,1
sample_627,27.158972,88.514611,block_54_177,1
sample_628,27.1585,88.529,block_54_177,1
sample_629,27.157694,88.522194,block_54_177,1
sample_630,27.163861,88.52,block_54_177,1
sample_631,27.179639,88.519778,block_54_177,1
sample_632,27.1790556,88.5331111,block_54_177,1
sample_633,27.180417,88.51025,block_54_177,1
sample_634,27.188528,88.501194,block_54_177,1
sample_635,27.223833,88.491833,block_54_176,1
sample_636,27.178111,88.430556,block_54_176,1
sample_637,27.206611,88.442814,block_54_176,1
sample_638,27.220972,88.397639,block_54_176,1
sample_639,27.216639,88.392361,block_54_176,1
sample_640,27.221778,88.390861,block_54_176,1
sample_641,27.220917,88.385083,block_54_176,1
sample_642,27.20825,88.387667,block_54_176,1
sample_643,27.212583,88.399333,block_54_176,1
sample_644,27.202417,88.391583,block_54_176,1
sample_645,27.195722,88.387472,block_54_176,1
sample_646,27.18175,88.395778,block_54_176,1
sample_647,27.189222,88.391056,block_54_176,1
sample_648,27.166611,88.417528,block_54_176,1
sample_649,27.158417,88.420139,block_54_176,1
sample_650,27.160194,88.415056,block_54_176,1
sample_651,27.153083,88.412056,block_54_176,1
sample_652,27.16375,88.406417,block_54_176,1
sample_653,27.177056,88.402611,block_54_176,1
sample_654,27.166528,88.401333,block_54_176,1
sample_655,27.172444,88.386972,block_54_176,1
sample_656,27.172333,88.381444,block_54_176,1
sample_657,27.168167,88.384556,block_54_176,1
sample_658,27.16275,88.383306,block_54_176,1
sample_659,27.155306,88.390278,block_54_176,1
sample_660,27.133722,88.390833,block_54_176,1
sample_661,27.131528,88.384417,block_54_176,1
sample_662,27.137694,88.401556,block_54_176,1
sample_663,27.130056,88.412944,block_54_176,1
sample_664,27.133583,88.404583,block_54_176,1
sample_665,27.128694,88.442778,block_54_176,1
sample_666,27.150778,88.4385,block_54_176,1
sample_667,27.15625,88.430722,block_54_176,1
sample_668,27.165833,88.436667,block_54_176,1
sample_669,27.165,88.444444,block_54_176,1
sample_670,27.159194,88.444361,block_54_176,1
sample_671,27.154722,88.443056,block_54_176,1
sample_672,27.163556,88.458833,block_54_176,1
sample_673,27.174389,88.452028,block_54_176,1
sample_674,27.169583,88.462361,block_54_176,1
sample_675,27.158583,88.466306,block_54_176,1
sample_676,27.102,88.458667,block_54_176,1
sample_677,27.106694,88.449389,block_54_176,1
sample_678,27.106944,88.43375,block_54_176,1
sample_679,27.096444,88.433375,block_54_176,1
sample_680,27.08275,88.434778,block_54_176,1
sample_681,27.084722,88.443833,block_54_176,1
sample_682,27.093278,88.457444,block_54_176,1
sample_683,27.098417,88.400167,block_54_176,1
sample_684,27.087667,88.416528,block_54_176,1
sample_685,27.090944,88.406833,block_54_176,1
sample_686,27.103111,88.402722,block_54_176,1
sample_687,27.101194,88.394611,block_54_176,1
sample_688,27.125528,88.384556,block_54_176,1
sample_689,27.107417,88.363139,block_54_176,1
sample_690,27.101083,88.3615,block_54_176,1
sample_691,27.122611,88.343389,block_54_176,1
sample_692,27.110583,88.340472,block_54_176,1
sample_693,27.097833,88.3785,block_54_176,1
sample_694,27.1175556,88.3236667,block_54_176,1
sample_695,27.123889,88.319778,block_54_176,1
sample_696,27.12825,88.292194,block_54_176,1
sample_697,27.127194,88.308306,block_54_176,1
sample_698,27.145444,88.305694,block_54_176,1
sample_699,27.151028,88.309889,block_54_176,1
sample_700,27.159472,88.300028,block_54_176,1
sample_701,27.157694,88.306806,block_54_176,1
sample_702,27.155028,88.319556,block_54_176,1
sample_703,27.159639,88.318889,block_54_176,1
sample_704,27.144167,88.311083,block_54_176,1
sample_705,27.126444,88.340444,block_54_176,1
sample_706,27.133806,88.342778,block_54_176,1
sample_707,27.149722,88.348333,block_54_176,1
sample_708,27.126306,88.378667,block_54_176,1
sample_709,27.134306,88.370528,block_54_176,1
sample_710,27.139944,88.368167,block_54_176,1
sample_711,27.145056,88.370778,block_54_176,1
sample_712,27.159972,88.379083,block_54_176,1
sample_713,27.172228,88.372,block_54_176,1
sample_714,27.177167,88.369611,block_54_176,1
sample_715,27.171139,88.354611,block_54_176,1
sample_716,27.158,88.347972,block_54_176,1
sample_717,27.200861,88.340861,block_54_176,1
sample_718,27.199028,88.350417,block_54_176,1
sample_719,27.2215,88.370667,block_54_176,1
sample_720,27.221444,88.376167,block_54_176,1
sample_721,27.2179444,88.3180833,block_54_176,1
sample_722,27.204694,88.32375,block_54_176,1
sample_723,27.213556,88.321833,block_54_176,1
sample_724,27.191639,88.325861,block_54_176,1
sample_725,27.1848056,88.3168333,block_54_176,1
sample_726,27.181222,88.309528,block_54_176,1
sample_727,27.191917,88.2885,block_54_176,1
sample_728,27.226556,88.308861,block_54_176,1
sample_729,27.222917,88.281972,block_54_176,1
sample_730,27.219917,88.276306,block_54_176,1
sample_731,27.220306,88.261861,block_54_176,1
sample_732,27.20175,88.268194,block_54_176,1
sample_733,27.1545,88.275667,block_54_176,1
sample_734,27.129861,88.266222,block_54_176,1
sample_735,27.171083,88.245417,block_54_176,1
sample_736,27.167972,88.224778,block_54_176,1
sample_737,27.1645,88.228444,block_54_176,1
sample_738,27.156944,88.230778,block_54_176,1
sample_739,27.141,88.211194,block_54_176,1
sample_740,27.164472,88.213889,block_54_176,1
sample_741,27.185944,88.197944,block_54_176,1
sample_742,27.197111,88.208722,block_54_176,1
sample_743,27.186611,88.206278,block_54_176,1
sample_744,27.219444,88.234361,block_54_176,1
sample_745,27.225556,88.240333,block_54_176,1
sample_746,27.2275,88.220278,block_54_176,1
sample_747,27.2195,88.210222,block_54_176,1
sample_748,27.216361,88.199667,block_54_176,1
sample_749,27.181167,88.192028,block_54_176,1
sample_750,27.166278,88.144333,block_54_176,1
sample_751,27.158056,88.141528,block_54_176,1
sample_752,27.144056,88.127361,block_54_176,1
sample_753,27.128694,88.141639,block_54_176,1
sample_754,27.128333,88.148833,block_54_176,1
sample_755,27.171639,88.159333,block_54_176,1
sample_756,27.165333,88.162028,block_54_176,1
sample_757,27.157361,88.171667,block_54_176,1
sample_758,27.152722,88.190833,block_54_176,1
sample_759,27.149972,88.184222,block_54_176,1
sample_760,27.142028,88.172139,block_54_176,1
sample_761,27.141944,88.180222,block_54_176,1
sample_762,27.1205,88.152722,block_54_176,1
sample_763,27.121611,88.145528,block_54_176,1
sample_764,27.122,88.139889,block_54_176,1
sample_765,27.123833,88.225333,block_54_176,1
sample_766,27.121611,88.237,block_54_176,1
sample_767,27.149889,88.096861,block_54_176,1
sample_768,27.157861,88.090194,block_54_176,1
sample_769,27.158222,88.100361,block_54_176,1
sample_770,27.161,88.094306,block_54_176,1
sample_771,27.173861,88.092111,block_54_176,1
sample_772,27.170833,88.086361,block_54_176,1
sample_773,27.1889167,88.0604722,block_54_176,1
sample_774,27.295444,88.094583,block_54_176,1
sample_775,27.294889,88.079944,block_54_176,1
sample_776,27.289861,88.084389,block_54_176,1
sample_777,27.280889,88.084333,block_54_176,1
sample_778,27.27575,88.084972,block_54_176,1
sample_779,27.269917,88.077111,block_54_176,1
sample_780,27.248583,88.117444,block_54_176,1
sample_781,27.270667,88.142056,block_54_176,1
sample_782,27.258889,88.145611,block_54_176,1
sample_783,27.254389,88.145306,block_54_176,1
sample_784,27.246944,88.184833,block_54_176,1
sample_785,27.251722,88.182972,block_54_176,1
sample_786,27.252139,88.176944,block_54_176,1
sample_787,27.260167,88.171889,block_54_176,1
sample_788,27.27,88.179944,block_54_176,1
sample_789,27.270056,88.174444,block_54_176,1
sample_790,27.27075,88.167417,block_54_176,1
sample_791,27.257361,88.165333,block_54_176,1
sample_792,27.255861,88.156139,block_54_176,1
sample_793,27.281444,88.187833,block_54_176,1
sample_794,27.283444,88.192639,block_54_176,1
sample_795,27.304028,88.178806,block_54_176,1
sample_796,27.315778,88.178944,block_54_176,1
sample_797,27.313722,88.189917,block_54_176,1
sample_798,27.31892,88.16222,block_54_176,1
sample_799,27.282667,88.108278,block_54_176,1
sample_800,27.288444,88.102667,block_54_176,1
sample_801,27.29525,88.102694,block_54_176,1
sample_802,27.347278,88.196833,block_54_176,1
sample_803,27.335,88.206722,block_54_176,1
sample_804,27.333333,88.212972,block_54_176,1
sample_805,27.342,88.223722,block_54_176,1
sample_806,27.3515,88.273028,block_54_176,1
sample_807,27.2810278,88.2673611,block_54_176,1
sample_808,27.2853611,88.2490278,block_54_176,1
sample_809,27.2951944,88.2500278,block_54_176,1
sample_810,27.320611,88.219611,block_54_176,1
sample_811,27.326444,88.219,block_54_176,1
sample_812,27.324944,88.213861,block_54_176,1
sample_813,27.30675,88.199083,block_54_176,1
sample_814,27.285,88.197583,block_54_176,1
sample_815,27.281028,88.227667,block_54_176,1
sample_816,27.301972,88.218778,block_54_176,1
sample_817,27.260861,88.233278,block_54_176,1
sample_818,27.261778,88.197194,block_54_176,1
sample_819,27.258778,88.202639,block_54_176,1
sample_820,27.253889,88.210028,block_54_176,1
sample_821,27.245028,88.226861,block_54_176,1
sample_822,27.241333,88.233972,block_54_176,1
sample_823,27.236889,88.235917,block_54_176,1
sample_824,27.233194,88.246361,block_54_176,1
sample_825,27.258306,88.245306,block_54_176,1
sample_826,27.275917,88.254278,block_54_176,1
sample_827,27.2727778,88.28,block_54_176,1
sample_828,27.252167,88.272778,block_54_176,1
sample_829,27.243806,88.2725,block_54_176,1
sample_830,27.2375833,88.2983056,block_54_176,1
sample_831,27.2502222,88.3019444,block_54_176,1
sample_832,27.237917,88.30475,block_54_176,1
sample_833,27.230583,88.306056,block_54_176,1
sample_834,27.239972,88.332778,block_54_176,1
sample_835,27.242139,88.327389,block_54_176,1
sample_836,27.2755,88.308056,block_54_176,1
sample_837,27.27325,88.303417,block_54_176,1
sample_838,27.257194,88.305444,block_54_176,1
sample_839,27.2633889,88.2926667,block_54_176,1
sample_840,27.293417,88.294917,block_54_176,1
sample_841,27.306861,88.368444,block_54_176,1
sample_842,27.306806,88.375194,block_54_176,1
sample_843,27.28425,88.370056,block_54_176,1
sample_844,27.263194,88.377139,block_54_176,1
sample_845,27.242917,88.354417,block_54_176,1
sample_846,27.244056,88.348056,block_54_176,1
sample_847,27.233667,88.348389,block_54_176,1
sample_848,27.237889,88.346444,block_54_176,1
sample_849,27.232639,88.378417,block_54_176,1
sample_850,27.251417,88.3845,block_54_176,1
sample_851,27.254917,88.390889,block_54_176,1
sample_852,27.26,88.381361,block_54_176,1
sample_853,27.273083,88.389528,block_54_176,1
sample_854,27.273861,88.398722,block_54_176,1
sample_855,27.255167,88.396944,block_54_176,1
sample_856,27.257417,88.418889,block_54_176,1
sample_857,27.235861,88.433167,block_54_176,1
sample_858,27.262056,88.4305,block_54_176,1
sample_859,27.271583,88.430389,block_54_176,1
sample_860,27.279889,88.436472,block_54_176,1
sample_861,27.303083,88.433167,block_54_176,1
sample_862,27.314694,88.417917,block_54_176,1
sample_863,27.29975,88.419778,block_54_176,1
sample_864,27.282,88.415028,block_54_176,1
sample_865,27.297139,88.388472,block_54_176,1
sample_866,27.330917,88.450528,block_54_176,1
sample_867,27.366944,88.449806,block_54_176,1
sample_868,27.369778,88.456833,block_54_176,1
sample_869,27.397389,88.356139,block_54_176,1
sample_870,27.379639,88.315361,block_54_176,1
sample_871,27.3955,88.306889,block_54_176,1
sample_872,27.383611,88.305806,block_54_176,1
sample_873,27.389222,88.310972,block_54_176,1
sample_874,27.399806,88.329139,block_54_176,1
sample_875,28.5279444,94.3094444,block_57_188,1
sample_876,28.242389,94.220861,block_56_188,1
sample_877,28.22675,94.225111,block_56_188,1
sample_878,28.1339633,94.6119526,block_56_189,1
sample_879,28.1342381,94.6201327,block_56_189,1
sample_880,28.1377619,94.6243098,block_56_189,1
sample_881,28.1922168,94.7139267,block_56_189,1
sample_882,28.310626,94.6756367,block_56_189,1
sample_883,28.3555012,94.6795438,block_56_189,1
sample_884,28.4273929,94.674582,block_56_189,1
sample_885,28.4430155,94.6647954,block_56_189,1
sample_886,28.4400822,94.6691303,block_56_189,1
sample_887,28.543178,94.6339911,block_57_189,1
sample_888,28.5354742,94.597063,block_57_189,1
sample_889,28.4556549,94.6802821,block_56_189,1
sample_890,28.506306,94.873361,block_57_189,1
sample_891,28.7824261,94.8105464,block_57_189,1
sample_892,28.810126,94.7855078,block_57_189,1
sample_893,28.8168817,94.7910322,block_57_189,1
sample_894,28.7932795,94.848477,block_57_189,1
sample_895,28.8000828,94.8422653,block_57_189,1
sample_896,28.7879368,94.8200977,block_57_189,1
sample_897,28.7626613,94.8601379,block_57_189,1
sample_898,28.7794083,94.8593273,block_57_189,1
sample_899,28.8300966,94.8747146,block_57_189,1
sample_900,28.7293711,94.9201201,block_57_189,1
sample_901,28.7549279,94.8953999,block_57_189,1
sample_902,28.7440777,94.8697604,block_57_189,1
sample_903,28.6938375,94.9737835,block_57_189,1
sample_904,28.6947785,95.0018872,block_57_190,1
sample_905,28.7067482,94.9852983,block_57_189,1
sample_906,28.7201868,94.9716364,block_57_189,1
sample_907,28.7231657,94.9596872,block_57_189,1
sample_908,28.605528,95.105528,block_57_190,1
sample_909,28.615028,95.053306,block_57_190,1
sample_910,28.619917,95.057583,block_57_190,1
sample_911,28.614667,95.063611,block_57_190,1
sample_912,28.609361,95.088583,block_57_190,1
sample_913,28.633861,95.023806,block_57_190,1
sample_914,28.632361,95.037917,block_57_190,1
sample_915,28.639389,95.033639,block_57_190,1
sample_916,28.622722,95.043528,block_57_190,1
sample_917,28.626972,95.035722,block_57_190,1
sample_918,28.531528,95.050417,block_57_190,1
sample_919,28.550472,95.06325,block_57_190,1
sample_920,28.2600512,94.9847516,block_56_189,1
sample_921,28.2659628,94.9834639,block_56_189,1
sample_922,28.2802461,94.9538964,block_56_189,1
sample_923,28.2740188,94.9624957,block_56_189,1
sample_924,28.3425509,94.9871358,block_56_189,1
sample_925,28.3353763,94.9565085,block_56_189,1
sample_926,28.2822996,94.8630312,block_56_189,1
sample_927,28.3037715,94.9487273,block_56_189,1
sample_928,28.287317,94.9476514,block_56_189,1
sample_929,28.235361,94.933333,block_56_189,1
sample_930,28.232472,94.914889,block_56_189,1
sample_931,28.225583,94.889167,block_56_189,1
sample_932,28.226722,94.895611,block_56_189,1
sample_933,28.228528,94.904278,block_56_189,1
sample_934,28.208389,94.830667,block_56_189,1
sample_935,28.202667,94.828417,block_56_189,1
sample_936,28.16425,94.792417,block_56_189,1
sample_937,28.141139,94.786583,block_56_189,1
sample_938,28.133778,94.788,block_56_189,1
sample_939,28.192444,94.984917,block_56_189,1
sample_940,28.237361,94.954808,block_56_189,1
sample_941,28.234833,94.972278,block_56_189,1
sample_942,28.174806,95.025111,block_56_190,1
sample_943,28.131694,95.136186,block_56_190,1
sample_944,28.133611,95.11125,block_56_190,1
sample_945,28.135056,95.145444,block_56_190,1
sample_946,28.093514,95.2725261,block_56_190,1
sample_947,28.0972849,95.2800303,block_56_190,1
sample_948,28.0996469,95.2856704,block_56_190,1
sample_949,28.1039023,95.2794603,block_56_190,1
sample_950,28.1423041,95.2881256,block_56_190,1
sample_951,28.1400499,95.2665915,block_56_190,1
sample_952,28.1388108,95.2548212,block_56_190,1
sample_953,28.1172219,95.2730752,block_56_190,1
sample_954,28.1131193,95.2709376,block_56_190,1
sample_955,28.1016924,95.271861,block_56_190,1
sample_956,28.1063583,95.2685915,block_56_190,1
sample_957,28.1425,95.239194,block_56_190,1
sample_958,28.169611,95.240639,block_56_190,1
sample_959,28.1507408,95.2751223,block_56_190,1
sample_960,28.1458475,95.2736864,block_56_190,1
sample_961,28.1478702,95.2799868,block_56_190,1
sample_962,28.199389,95.230278,block_56_190,1
sample_963,28.213028,95.232528,block_56_190,1
sample_964,28.1945,95.227917,block_56_190,1
sample_965,28.175556,95.221861,block_56_190,1
sample_966,28.181139,95.225944,block_56_190,1
sample_967,28.169583,95.223917,block_56_190,1
sample_968,28.147806,95.224833,block_56_190,1
sample_969,28.153028,95.218294,block_56_190,1
sample_970,28.154111,95.181694,block_56_190,1
sample_971,28.266889,95.21425,block_56_190,1
sample_972,28.272,95.208417,block_56_190,1
sample_973,28.291556,95.199111,block_56_190,1
sample_974,28.2805,95.201556,block_56_190,1
sample_975,28.3105,95.197472,block_56_190,1
sample_976,28.301694,95.195361,block_56_190,1
sample_977,28.322889,95.203694,block_56_190,1
sample_978,28.366417,95.221194,block_56_190,1
sample_979,28.399111,95.241361,block_56_190,1
sample_980,28.386722,95.240833,block_56_190,1
sample_981,28.378694,95.230667,block_56_190,1
sample_982,28.384833,95.233806,block_56_190,1
sample_983,28.402417,95.245944,block_56_190,1
sample_984,28.412722,95.247722,block_56_190,1
sample_985,28.1657115,95.4620799,block_56_190,1
sample_986,28.1818344,95.4698277,block_56_190,1
sample_987,28.1756586,95.4708043,block_56_190,1
sample_988,28.1792619,95.4770679,block_56_190,1
sample_989,28.1865818,95.4711257,block_56_190,1
sample_990,28.1631701,95.450433,block_56_190,1
sample_991,28.1624967,95.4412438,block_56_190,1
sample_992,28.1679816,95.4317645,block_56_190,1
sample_993,28.227891,95.5410824,block_56_191,1
sample_994,28.2377158,95.5356107,block_56_191,1
sample_995,28.2429691,95.5375489,block_56_191,1
sample_996,28.192581,95.8040848,block_56_191,1
sample_997,28.1734339,95.8366046,block_56_191,1
sample_998,28.2410406,95.8663868,block_56_191,1
sample_999,28.2238255,95.8291046,block_56_191,1
sample_1000,28.2018378,95.8120041,block_56_191,1
sample_1001,28.2076993,95.809197,block_56_191,1
sample_1002,28.2199758,95.7990651,block_56_191,1
sample_1003,28.2150143,95.799764,block_56_191,1
sample_1004,28.2090177,95.8034798,block_56_191,1
sample_1005,28.2169968,95.7905845,block_56_191,1
sample_1006,28.2450156,95.7736296,block_56_191,1
